Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
12795,Allman Brothers Band,Blue Sky,63.0,0.491,0.47,4.0,-13.45,1,0.0264,0.747,0.747,0.128,0.846,93.964,311704.0,4,10
12796,The National,Bloodbuzz Ohio,56.0,0.402,0.835,9.0,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,275933.0,4,1
12797,Jon Allen,How Long,26.0,0.653,0.293,2.0,-12.661,0,0.0342,0.483,1.81e-06,0.172,0.548,133.945,211455.0,4,2
12798,The Bloody Beetroots,My Name Is Thunder,54.0,0.457,0.95,2.0,-2.533,1,0.0776,0.000482,0.00189,0.141,0.27,128.034,167344.0,4,10
12799,Peach Tree Rascals,Deer,43.0,0.951,0.464,2.0,-5.252,1,0.0477,0.0704,0.0332,0.135,0.947,137.039,174100.0,4,6
12800,Rainbow,Catch The Rainbow,57.0,0.32,0.412,4.0,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,396467.0,4,10
12801,W.A.S.P.,I Wanna Be Somebody,61.0,0.285,0.825,1.0,-7.049,0,0.0466,0.000826,,0.268,0.516,164.611,223533.0,4,8
12802,Valley Boy,Gummi Bear,25.0,0.488,0.727,1.0,-4.835,1,0.0298,0.0231,2.53e-06,0.291,0.333,94.032,258107.0,4,6
12803,InAbell,It Sends Me Home,15.0,0.604,0.818,4.0,-5.76,0,0.0295,0.569,0.761,0.103,0.434,114.999,211298.0,4,6
12804,Fathomsong,Cypress Castles,45.0,0.536,0.218,9.0,-14.675,0,0.0989,0.893,0.88,0.13,0.152,115.952,2.583333333,3,7
12805,The Housemartins,Happy Hour,48.0,0.535,0.858,10.0,-11.109,1,0.0453,0.101,2.18e-06,0.141,0.926,95.792,142093.0,4,1
12806,Cut Glass Kings,Shadow of Your Love,40.0,0.502,0.883,9.0,-5.205,1,0.0284,0.000136,0.315,0.154,0.129,129.993,155883.0,4,1
12807,Metric,Help I'm Alive,60.0,0.565,0.877,5.0,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920.0,4,6
12808,Chevron,You and I,36.0,0.632,0.87,1.0,-3.79,0,0.234,0.0982,0.0745,0.0868,0.506,127.045,204094.0,4,6
12809,cleopatrick,2008,38.0,0.344,0.264,4.0,-12.228,1,0.0381,0.1,0.00749,0.0731,0.124,117.294,234953.0,4,10
12810,Melii,You Ain't Worth It (with 6LACK),58.0,0.542,0.561,1.0,-10.013,0,0.53,0.126,3.59e-05,0.0931,0.527,73.969,183078.0,4,5
12811,Benzy!,LOVE!,26.0,0.377,0.598,,-11.065,1,0.0357,0.0171,0.0018,0.109,0.3,150.152,168554.0,4,10
12812,Gary Clark Jr.,Come Together,63.0,0.447,0.788,2.0,-4.994,0,0.0464,0.00257,1.68e-05,0.0744,0.505,80.04,193714.0,4,10
12813,Arlo Parks,Hurt,60.0,0.675,0.38,4.0,-8.622,0,0.0315,0.715,0.000201,0.174,0.7,94.92,216095.0,4,1
12814,Gomez,Whippin' Piccadilly,37.0,0.731,0.489,1.0,-10.365,1,0.0439,0.564,,0.318,0.691,114.673,192227.0,4,10
12815,Katori Walker,Melanated,26.0,0.529,0.593,1.0,-8.393,1,0.474,0.0598,,0.135,0.196,65.065,192810.0,4,5
12816,Brain Police,Rooster Booster,34.0,0.31,0.832,7.0,-5.139,1,0.0369,2.9e-05,0.00956,0.411,0.416,153.284,266200.0,4,8
12817,The Goon Sax,In the Stone,35.0,0.649,0.798,11.0,-5.589,0,0.0264,0.136,0.00376,0.269,0.792,111.941,247051.0,4,10
12818,Izabo,סוכר,16.0,0.603,0.637,9.0,-6.24,0,0.0274,0.516,6.68e-06,0.156,0.555,108.057,197886.0,4,10
12819,Tim Montana,Cars On Blocks,42.0,0.565,0.887,11.0,-4.112,1,0.0355,0.0623,,0.143,0.802,146.068,189067.0,4,10
12820,Radioclit,Divine Gosa - Switch Remix,18.0,0.982,0.641,8.0,-4.956,1,0.0553,0.000222,0.291,0.0563,0.866,131.023,355413.0,3,6
12821,Foreigner,Waiting for a Girl like You,71.0,0.33,0.469,10.0,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,292067.0,4,10
12822,Designed Intervention,Strangers Who Know Every Secret,37.0,0.716,0.696,4.0,-5.289,1,0.0262,0.0738,0.125,0.08,0.55,110.019,156614.0,4,6
12823,Treasure Fingers,Cross The Dancefloor,24.0,0.811,0.662,6.0,-7.197,0,0.143,0.0695,,0.235,0.97,125.002,293631.0,4,1
12824,Reigning Sound,When You Touch Me,15.0,0.195,0.91,2.0,-1.662,1,0.0411,1.03e-05,0.682,0.165,0.427,147.587,177200.0,4,2
12825,Anthrax,Madhouse,61.0,0.329,0.885,9.0,-10.661,1,0.0904,0.0242,0.00433,0.735,0.481,163.538,259760.0,4,8
12826,zonji,sachiare,35.0,0.636,0.635,,-6.465,1,0.0473,0.531,1.02e-05,0.0999,0.442,89.988,294167.0,4,9
12827,OK Go,This Too Shall Pass,43.0,0.43,0.669,5.0,-3.398,1,0.0448,5.07e-05,0.0105,0.121,0.417,160.001,188120.0,4,10
12828,Pearl Street Trio,Dreamsville,60.0,0.359,0.0686,2.0,-21.495,0,0.0345,0.916,0.929,0.104,0.0762,102.41,4.351033333,4,7
12829,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,94.0,0.824,0.862,2.0,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153.0,4,9
12830,Luke Bryan,All My Friends Say,60.0,0.683,0.9,9.0,-4.422,1,0.0333,0.0439,,0.177,0.962,117.036,4.046666667,4,4
12831,Samia,Big Wheel,58.0,0.553,0.512,5.0,-7.759,1,0.0465,0.569,3.87e-05,0.107,0.259,94.96,195773.0,4,6
12832,Pixies,Gigantic,56.0,0.39,0.694,7.0,-11.783,1,0.0399,0.00299,0.304,0.0757,0.795,115.197,235707.0,4,6
12833,Piglet,"Little Bubble, Where You Going?",33.0,0.529,0.828,7.0,-6.686,1,0.0361,0.235,0.902,0.184,0.342,132.033,297000.0,4,10
12834,Gabe Lee,Talk to You,39.0,0.691,0.222,1.0,-8.387,1,0.033,0.805,,0.0767,0.535,79.735,181488.0,4,1
12835,Radio 4,Enemies Like This,39.0,0.33,0.963,4.0,-1.163,0,0.0678,1.35e-06,0.509,0.194,0.593,160.004,261360.0,4,6
12836,Shlomo Artzi,שניים,34.0,0.771,0.42,6.0,-6.696,0,0.0291,0.615,9.61e-06,0.0989,0.441,96.018,218707.0,3,10
12837,Josh Turner,Would You Go With Me,15.0,0.605,0.864,6.0,-5.365,1,0.0292,0.13,0.000803,0.113,0.736,122.919,228187.0,4,9
12838,Oxymorrons,Justice,40.0,0.406,0.961,2.0,-3.382,0,0.157,0.000177,0.00183,0.325,0.508,186.025,181935.0,4,6
12839,Gedy Ronen,כח עליון,21.0,0.696,0.749,7.0,-6.079,0,0.0353,0.00125,2.75e-05,0.235,0.637,115.931,271900.0,4,10
12840,Joe Louis Walker,Old Time Used to Be,39.0,0.654,0.616,9.0,-9.803,1,0.0569,0.0704,0.297,0.198,0.759,123.437,317820.0,4,2
12841,Hollow Front,Falling Apart,48.0,0.534,0.979,9.0,-3.645,0,0.0987,0.00292,,0.256,0.236,119.993,244000.0,4,10
12842,JOSEPH,All,,0.51,0.303,2.0,-9.122,1,0.027,0.829,6.36e-05,0.115,0.211,137.917,3.41526667,4,0
12843,Linkin Park,Guilty All the Same (feat. Rakim),59.0,0.566,0.969,2.0,-3.369,0,0.046,0.0287,0.000442,0.281,0.641,100.012,355120.0,4,10
12844,Frank Carter & The Rattlesnakes,My Town (feat. Joe Talbot),57.0,0.591,0.947,,-3.259,1,0.0838,0.065,,0.23,0.542,177.064,164485.0,4,1
12845,Medhane,Off Tha Strength,33.0,0.344,0.826,6.0,-5.971,0,0.195,0.67,0.000399,0.0731,0.526,81.796,152000.0,4,5
12846,Pa Salieu,Informa (feat. M1llionz),56.0,0.766,0.601,11.0,-8.633,0,0.372,0.288,,0.131,0.559,144.883,140360.0,4,5
12847,The Who,Baba O'Riley,16.0,0.489,0.724,5.0,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,5.00666667,4,10
12848,Starcrawler,Hollywood Ending,31.0,0.325,0.912,4.0,-3.39,0,0.0514,0.0016,0.000973,0.132,0.652,132.609,205933.0,4,6
12849,Syrup,Sunlit Days,46.0,0.747,0.351,6.0,-11.993,1,0.53,0.507,2.46e-06,0.125,0.378,86.928,218240.0,4,5
12850,Estrellita De Palma,Qué bonito es el querer,23.0,0.488,0.428,10.0,-10.037,0,0.0438,0.873,,0.611,0.906,121.504,126840.0,4,9
12851,Koko Taylor,Put The Pot On,38.0,0.647,0.62,8.0,-10.46,1,0.0432,0.151,4.88e-05,0.132,0.873,119.4,228800.0,4,2
12852,Soil,Breaking Me Down,51.0,0.526,0.972,11.0,-4.149,1,0.153,0.000318,,0.253,0.696,150.922,154293.0,4,8
12853,The Glorious Sons,Closer To The Sky,49.0,0.629,0.881,7.0,-4.525,1,0.0731,0.003,0.00716,0.109,0.454,93.933,206360.0,4,10
12854,Wax Machine,Truth,21.0,0.549,0.693,11.0,-8.79,0,0.0442,0.602,0.372,0.228,0.763,91.599,255840.0,4,10
12855,Arlo Parks,Green Eyes,58.0,0.618,0.75,5.0,-6.938,0,0.0641,0.324,0.0168,0.431,0.864,88.179,197525.0,4,6
12856,Doja Cat,Need To Know,86.0,0.664,0.609,1.0,-6.509,1,0.0707,0.304,,0.0926,0.194,130.041,3.50933333,4,9
12857,Flawes,When We Were Young,35.0,0.7,0.798,,-6.789,1,0.0832,0.0563,4.05e-05,0.171,0.359,115.983,211091.0,4,1
12858,The Killers,I Can't Stay,52.0,0.588,0.812,8.0,-8.553,1,0.0696,0.182,,0.163,0.714,94.032,185360.0,4,10
12859,Franz Ferdinand,Walk Away,56.0,0.584,0.836,2.0,-4.487,1,0.0348,0.132,1.1e-06,0.144,0.495,124.131,220347.0,4,6
12860,Jerry Lee Lewis,Whole Lot of Shakin' Going On,58.0,0.377,0.626,,-9.662,1,0.033,0.832,6.46e-05,0.188,0.678,161.468,2.87333333,4,10
12861,Heretical Sect,The Depths of Weeping Infinity,18.0,0.0814,0.902,7.0,-4.89,1,0.0841,2.28e-06,0.866,0.2,0.0898,83.631,277383.0,4,8
12862,Sarit Hadad,Ze Sheshomer Alay - Offer Nissim & Yinon Yahel Remix,24.0,0.592,0.974,10.0,-1.917,0,0.0796,0.0145,0.674,0.354,0.372,127.996,495293.0,4,9
12863,Badge Époque Ensemble,"You Can Build a Palace, Or You Can Please People",33.0,0.543,0.525,,-7.144,1,0.0347,0.228,0.927,0.0801,0.695,112.892,213047.0,4,6
12864,Southside Trio,The Law of Attraction,60.0,0.461,0.0727,7.0,-23.646,1,0.0367,0.972,0.88,0.126,0.193,114.931,2.5296,4,7
12865,Paramore,Brick by Boring Brick,57.0,0.436,0.942,9.0,-2.206,1,0.0496,9.56e-05,0.000438,0.209,0.5,164.975,253947.0,4,10
12866,BIA,WHOLE LOTTA MONEY,79.0,0.897,0.371,1.0,-5.019,1,0.368,0.0904,,0.325,0.441,81.008,156005.0,4,5
12867,(sic)boy,social phobia,41.0,0.442,0.744,,-4.38,0,0.208,0.00804,1.32e-06,0.0823,0.563,182.212,182308.0,4,9
12868,Cypress Hill,Insane in the Brain,73.0,0.897,0.612,11.0,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267.0,4,5
12869,Brad Mehldau,"Bewitched, Bothered and Bewildered",45.0,0.433,0.0662,,-19.398,1,0.0403,0.954,0.852,0.0713,0.162,107.241,5.97555,4,7
12870,Donnoven,Gemini,29.0,0.683,0.298,9.0,-11.25,0,0.327,0.0672,2.31e-06,0.109,0.387,120.007,164009.0,4,9
12871,Dudu Tassa,מתי לחזור,34.0,0.59,0.509,11.0,-7.547,0,0.0256,0.26,,0.0932,0.383,79.981,226199.0,4,10
12872,English Teacher,R&B,30.0,0.587,0.789,,-5.764,1,0.0339,0.000262,0.449,0.264,0.777,151.012,171280.0,4,10
12873,Párpados,Me Acoplo,35.0,0.44,0.345,,-9.796,1,0.0272,0.614,0.756,0.0992,0.126,80.865,240500.0,4,6
12874,Illinois Jacquet,Port Of Rico,34.0,0.769,0.25,,-11.141,1,0.0556,0.711,0.0823,0.0855,0.615,127.147,164573.0,4,2
12875,James Bay,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,66.0,0.68,0.315,11.0,-8.425,1,0.0391,0.913,,0.712,0.361,117.614,3.94645,4,0
12876,Guitar Slim,The Things That I Used To Do,45.0,0.48,0.303,5.0,-13.675,1,0.0384,0.812,,0.0889,0.643,98.282,180453.0,3,2
12877,Annie Lennox,Walking on Broken Glass,69.0,0.749,0.562,,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008,253296.0,4,9
12878,Dixie,FUCKBOY,73.0,0.759,0.475,8.0,-7.226,1,0.0443,0.205,,0.085,0.505,89.471,190347.0,4,9
12879,שם טוב האבי,האזרח הקטן,42.0,0.668,0.632,1.0,-6.611,1,0.338,0.228,2.91e-06,0.123,0.363,120.156,202372.0,4,5
12880,Michelle Branch,Everywhere,68.0,0.523,0.828,1.0,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827.0,4,10
12881,Kayzo,Night Terror (feat. Of Mice & Men),47.0,0.657,0.744,7.0,-5.193,1,0.0341,0.00225,0.0433,0.362,0.241,90.026,204611.0,4,10
12882,Talk to the Lord,Natalie Bergman,33.0,0.753,0.48,6.0,-8.433,0,0.0435,0.933,0.000176,0.287,0.358,136.798,3.450966667,4,0
12883,Connie Smith,Once a Day,48.0,0.502,0.353,6.0,-9.957,1,0.0317,0.451,,0.0583,0.751,136.746,2.335333333,4,4
12884,Kaiser Chiefs,Everyday I Love You Less and Less,51.0,0.481,0.956,1.0,-4.557,0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,217707.0,4,10
12885,Hannah Wicklund,Ghost,34.0,0.41,0.823,9.0,-4.939,0,0.0464,0.0117,0.0146,0.347,0.635,186.003,243397.0,4,2
12886,Smilez and Southstar,Tell Me,49.0,0.693,0.88,11.0,-3.228,0,0.0661,0.0901,,0.211,0.397,88.088,278800.0,4,5
12887,The Pretty Reckless,Make Me Wanna Die - Acoustic Version,37.0,0.582,0.338,5.0,-6.416,0,0.0369,0.665,4.01e-05,0.107,0.298,97.785,213880.0,4,10
12888,Sharon Jones & The Dap-Kings,Call On God,35.0,0.47,0.492,5.0,-7.204,1,0.0317,0.657,,0.199,0.478,120.311,217920.0,3,2
12889,Brad Mehldau Trio,These Foolish Things (Remind Me of You),44.0,0.44,0.128,3.0,-17.651,1,0.0425,0.951,0.933,0.1,0.179,81.028,6.011783333,4,7
12890,Roseburg,Wave,37.0,0.562,0.862,11.0,-3.895,0,0.0513,0.0104,,0.0624,0.835,75.096,186129.0,4,1
12891,Rory Gallagher,Bourbon,17.0,0.301,0.813,11.0,-8.145,1,0.0459,0.0949,0.001,0.308,0.563,158.675,234901.0,4,2
12892,RY X,Berlin,66.0,0.397,0.0666,7.0,-20.405,1,0.0383,0.963,0.158,0.107,0.0389,137.313,174172.0,4,6
12893,Unknown Mortal Orchestra,Swim and Sleep (Like a Shark),60.0,0.766,0.806,8.0,-10.011,1,0.0403,0.124,0.171,0.119,0.76,123.509,165227.0,4,1
12894,Highly Suspect,Bloodfeather,48.0,0.551,0.796,9.0,-5.627,0,0.0353,0.000563,0.000125,0.12,0.356,98.006,235560.0,4,10
12895,Sean Ono Lennon,Parachute,43.0,0.538,0.532,6.0,-9.61,0,0.0249,0.555,7.27e-05,0.118,0.433,77.018,199320.0,4,10
12896,Badflower,30,59.0,0.548,0.971,9.0,-3.915,1,0.16,0.00324,0.000388,0.065,0.373,135.028,226568.0,3,10
12897,Jon Hopkins,Singularity,48.0,0.526,0.776,1.0,-8.873,1,0.0597,0.00389,0.841,0.0865,0.0504,132.996,389200.0,4,6
12898,Backstreet Boys,Feels Like Home,19.0,0.685,0.814,2.0,-5.227,1,0.0314,0.0278,,0.0998,0.748,112.008,3.4342,4,9
12899,Ministry,Lay Lady Lay,45.0,0.409,0.788,7.0,-5.209,0,0.0316,3.21e-06,0.734,0.526,0.324,146.005,344600.0,4,8
12900,Justin Bieber,Off My Face,79.0,0.509,0.228,4.0,-8.68,1,0.0332,0.92,,0.104,0.586,90.674,156468.0,4,9
12901,Joy Oladokun,sorry isn't good enough,51.0,0.618,0.554,2.0,-7.39,0,0.0464,0.029,7.76e-05,0.179,0.575,140.038,187544.0,4,1
12902,Never Not Nothing,Me.TV (feat. Bobby Gillespie),32.0,0.507,0.803,6.0,-6.555,0,0.0606,0.00212,0.571,0.507,0.312,140.047,214286.0,4,10
12903,Whose Rules,Lights,43.0,0.745,0.622,7.0,-7.479,1,0.194,0.161,0.0751,0.0609,0.621,88.023,126000.0,4,6
12904,Brittany Howard,Stay High,54.0,0.598,0.853,9.0,-5.373,1,0.0545,0.132,0.00297,0.132,0.312,121.988,191396.0,1,10
12905,Modest Mouse,Lampshades on Fire,60.0,0.659,0.906,7.0,-3.906,0,0.0428,0.156,3.27e-06,0.105,0.792,94.997,187720.0,4,6
12906,Ulver,Ulvsblakk,36.0,0.589,0.358,9.0,-9.943,0,0.0348,0.752,0.749,0.107,0.1,117.011,416157.0,4,8
12907,Elephant Gym,春雨,41.0,0.406,0.811,2.0,-7.019,1,0.0877,0.00598,0.612,0.0603,0.497,162.749,266753.0,4,10
12908,Aura Blum,Dolor,29.0,0.533,0.562,6.0,-6.664,0,0.0247,0.526,0.616,0.182,0.278,103.055,196408.0,4,6
12909,Dudu Tassa,מתי לחזור,34.0,0.59,0.509,11.0,-7.547,0,0.0256,0.26,,0.0932,0.383,79.981,226199.0,4,6
12910,Metallica,Motorbreath (Remastered),53.0,0.289,0.934,1.0,-6.085,1,0.157,0.000121,0.0515,0.086,0.347,173.872,187840.0,4,8
12911,Daryl Hall & John Oates,Rich Girl,73.0,0.573,0.683,5.0,-6.644,1,0.176,0.461,,0.0935,0.817,169.519,142787.0,4,10
12912,Molchat Doma,Люди Надоели,54.0,0.41,0.529,11.0,-9.662,0,0.039,0.406,0.885,0.11,0.828,160.06,178860.0,3,6
12913,Buddy Guy,Damn Right I've Got The Blues - Live,31.0,0.348,0.587,9.0,-10.04,0,0.12,0.0209,0.0818,0.486,0.557,102.043,461533.0,4,2
12914,Albert King,Playing On Me,27.0,0.57,0.703,2.0,-11.672,1,0.14,0.21,1.49e-05,0.156,0.937,166.75,203067.0,4,2
12915,Govinda,Calm,48.0,0.527,0.523,3.0,-11.451,0,0.0871,0.11,0.597,0.162,0.456,159.878,5.206666667,4,0
12916,Britney Spears,"I'm Not a Girl, Not Yet a Woman",60.0,0.534,0.543,3.0,-6.857,1,0.0245,0.579,,0.112,0.418,78.996,3.851116667,4,9
12917,The Starting 5ive,Somethings Happening,35.0,0.739,0.791,10.0,-2.881,0,0.158,0.613,,0.13,0.675,96.998,170880.0,4,5
12918,Devin Townsend,Genesis,41.0,0.536,0.841,9.0,-9.336,1,0.0912,0.00112,0.0233,0.645,0.216,128.04,365861.0,4,8
12919,U2,Red Hill Mining Town - Remastered 2007,43.0,0.337,0.657,,-9.316,1,0.033,0.161,0.0029,0.257,0.415,69.129,292867.0,4,10
12920,blackbear,cheers (with Wiz Khalifa),73.0,0.795,0.642,9.0,-4.431,1,0.0288,0.0509,,0.17,0.669,97.999,201010.0,4,9
12921,Altin Gün,Leyla,43.0,0.462,0.753,1.0,-9.086,1,0.0343,0.0136,0.695,0.151,0.858,96.44,197754.0,4,6
12922,Lysistrata,Asylum,26.0,0.552,0.954,10.0,-2.56,1,0.0735,0.000771,0.000656,0.0775,0.587,105.186,191707.0,4,10
12923,Erika de Casier,Someone to Chill With,,0.61,0.757,2.0,-6.271,0,0.0377,0.0754,0.0106,0.147,0.468,162.05,199705.0,4,6
12924,Kings of Leon,The Bucket,58.0,0.494,0.637,,-6.004,1,0.0336,0.0789,2.77e-05,0.215,0.175,140.034,175547.0,4,6
12925,Soundgarden,The Day I Tried To Live,58.0,0.472,0.752,,-6.051,1,0.0555,0.000164,0.181,0.0903,0.305,133.248,320107.0,4,10
12926,Oasis,Wonderwall,78.0,0.378,0.896,2.0,-4.066,1,0.0407,0.000452,,0.194,0.469,174.302,258773.0,4,10
12927,Ehud Banai,ז׳אן ז׳אק מון אמי,15.0,0.332,0.622,4.0,-7.538,0,0.0357,0.481,0.000335,0.109,0.242,179.756,260758.0,3,10
12928,Bruce Springsteen,Ghosts,58.0,0.532,0.736,11.0,-6.901,1,0.0383,0.000146,0.000961,0.292,0.656,125.105,354813.0,4,10
12929,Of Monsters and Men,Alligator,60.0,0.581,0.934,8.0,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,184027.0,4,6
12930,Noga Erez,NO news on TV,47.0,0.766,0.605,11.0,-7.932,1,0.21,0.174,3.88e-05,0.0555,0.957,77.447,185884.0,4,9
12931,Sonny Smith,Lost,41.0,0.584,0.81,,-6.308,1,0.0308,0.00899,0.00104,0.0789,0.865,87.094,238627.0,4,6
12932,Hayley Williams,Over Those Hills,55.0,0.561,0.372,3.0,-9.494,1,0.0425,0.541,0.00248,0.124,0.365,110.062,191950.0,4,6
12933,DaBaby,Baby Sitter (feat. Offset),70.0,0.852,0.73,1.0,-5.803,1,0.0579,0.0219,,0.336,0.394,92.506,157693.0,4,5
12934,Vince Gill,When I Call Your Name,56.0,0.506,0.11,5.0,-17.615,1,0.0307,0.35,0.00144,0.139,0.208,70.554,4.252216667,3,4
12935,Weezer,The End of the Game,57.0,0.576,0.864,8.0,-4.028,1,0.0411,0.00121,2.92e-06,0.108,0.669,119.068,181707.0,4,10
12936,Ron Gallo,Love Supreme (Work Together!),32.0,0.842,0.941,7.0,-6.912,1,0.0517,0.136,0.00808,0.0645,0.716,119.075,191987.0,4,10
12937,Tedeschi Trucks Band,Midnight In Harlem (Swamp Raga intro with Little Martha) - Live,39.0,0.307,0.381,4.0,-12.349,1,0.0408,0.449,0.0725,0.962,0.234,150.358,623387.0,4,10
12938,North Mississippi Allstars,Up and Rolling,59.0,0.808,0.532,2.0,-7.472,1,0.025,0.543,0.00422,0.122,0.816,89.934,303920.0,4,2
12939,Lou Donaldson,Autumn Nocturne,53.0,0.539,0.0678,,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,4.911116667,4,7
12940,Bryan Adams,I Thought I'd Seen Everything,32.0,0.537,0.818,6.0,-7.206,1,0.0294,0.00398,0.00133,0.0979,0.386,130.365,306547.0,4,10
12941,Rod Stewart,The First Cut Is the Deepest,60.0,0.546,0.627,,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,81.278,4.52,4,0
12942,Sarit Hadad,Shufuni,35.0,0.754,0.82,11.0,-5.037,0,0.0501,0.0711,0.000727,0.0947,0.377,128.039,249403.0,4,9
12943,The Disaster Area,Bruised & Broken,43.0,0.418,0.939,7.0,-7.128,1,0.0966,0.000129,1.2e-06,0.143,0.306,160.141,196597.0,4,8
12944,Danny Kroha,Detroit Blues,42.0,0.751,0.486,,-7.8,1,0.0523,0.921,,0.0849,0.928,105.997,169040.0,4,2
12945,Группа Хмурый,Родина,29.0,0.539,0.701,7.0,-13.176,1,0.0673,0.29,0.694,0.31,0.498,139.967,261536.0,4,6
12946,Janiva Magness,Mountain,29.0,0.596,0.366,10.0,-8.57,1,0.0324,0.776,9.01e-05,0.106,0.264,116.028,240613.0,3,2
12947,Westlife,Walk Away,,0.582,0.753,7.0,-4.653,1,0.0268,0.0659,,0.157,0.649,137.99,3.982216667,4,9
12948,Elliott Ok,72,14.0,0.398,0.338,7.0,-10.084,1,0.0304,0.328,0.0319,0.099,0.188,135.75,222906.0,4,6
12949,Rad Horror,Narration of a Lost Millennial,27.0,0.584,0.754,11.0,-8.482,0,0.0404,0.0315,0.856,0.127,0.398,139.964,185143.0,4,6
12950,J. Cole,p u n c h i n ‘ . t h e . c l o c k,81.0,0.769,0.74,11.0,-6.579,0,0.378,0.197,,0.171,0.692,94.104,112579.0,4,5
12951,Wayward Sons,Even up the Score,31.0,0.364,0.968,1.0,-2.792,1,0.0547,6.92e-06,0.0655,0.0904,0.626,166.857,185527.0,4,10
12952,Chronologist,Névé,33.0,0.296,0.892,11.0,-5.584,0,0.0925,0.00129,0.648,0.186,0.302,93.834,260225.0,3,8
12953,Tori Harper,After Dark,46.0,0.647,0.512,11.0,-8.479,1,0.0381,0.856,,0.134,0.0716,111.957,4.13833333,4,0
12954,Kvelertak,Crack of Doom (feat. Troy Sanders),44.0,0.357,0.977,1.0,-6.489,0,0.124,1.6e-05,0.892,0.105,0.28,159.81,233929.0,4,8
12955,Rews,Heart Is On Fire,30.0,0.436,0.64,2.0,-6.406,1,0.0519,0.0158,2.38e-05,0.259,0.284,203.7,187253.0,4,10
12956,Darkthrone,Transilvanian Hunger,47.0,0.267,1.0,4.0,-4.92,0,0.135,0.016,0.447,0.45,0.0215,138.616,369760.0,4,8
12957,Hayes McMullan,Goin' Away Mama Blues,23.0,0.701,0.205,3.0,-13.458,1,0.0582,0.959,0.00359,0.0716,0.839,101.734,145853.0,4,2
12958,Dead Nature,Hurricane,46.0,0.435,0.788,7.0,-9.185,1,0.0384,6.05e-05,0.00611,0.19,0.736,165.047,193566.0,4,6
12959,Greg Puciato,Down When I'm Not,31.0,0.209,0.928,10.0,-5.885,0,0.0783,8.57e-06,0.498,0.088,0.35,90.258,186584.0,4,10
12960,K.Flay,Giver,58.0,0.493,0.606,5.0,-4.437,0,0.0401,0.0042,0.0104,0.0679,0.573,175.896,214147.0,4,1
12961,LILHUDDY,The Eulogy of You and Me,64.0,0.513,0.848,4.0,-4.644,1,0.0676,0.000161,,0.336,0.394,143.968,183362.0,4,9
12962,Band Of Skulls,Black Magic,44.0,0.428,0.966,7.0,-2.207,1,0.116,0.00783,0.000167,0.0719,0.505,166.06,168937.0,4,2
12963,Kings of Leon,Radioactive,59.0,0.408,0.925,5.0,-4.88,1,0.0533,0.00877,0.000454,0.12,0.361,126.405,206187.0,4,6
12964,Mudhoney,Suck You Dry - 2008 Remaster,46.0,0.248,0.98,6.0,-7.1,1,0.0878,3.19e-06,0.795,0.0688,0.513,152.956,154347.0,4,10
12965,The First Edition,Just Dropped In (To See What Condition My Condition Was In),57.0,0.58,0.551,9.0,-9.898,0,0.0582,0.181,0.00719,0.15,0.516,115.896,201213.0,4,10
12966,Idan Amedi,נגמר,45.0,0.434,0.445,8.0,-8.026,1,0.0295,0.657,,0.0957,0.291,94.503,259067.0,4,9
12967,Eyal Golan,אהיה בכל מקום,31.0,0.672,0.496,3.0,-6.568,0,0.0604,0.22,,0.134,0.189,123.999,224564.0,4,9
12968,Julian Cope,World Shut Your Mouth,46.0,0.642,0.82,9.0,-6.789,0,0.0619,0.0128,1.16e-06,0.299,0.782,126.25,215000.0,4,1
